city,confirm,critical,date,dead,province,severe
沧州,2,0,2020-01-26,0,河北省,0
邯郸,2,0,2020-01-26,0,河北省,0
廊坊,2,0,2020-01-26,0,河北省,0
承德,1,0,2020-01-26,0,河北省,0
邢台,1,0,2020-01-26,0,河北省,0
西安,8,0,2020-01-26,0,陕西省,0
咸阳,2,0,2020-01-26,0,陕西省,0
安康,3,0,2020-01-26,0,陕西省,0
延安,1,0,2020-01-26,0,陕西省,0
咸阳,2,0,2020-01-26,0,陕西省,0
铜川,5,0,2020-01-26,0,陕西省,0
乌鲁木齐,4,0,2020-01-26,0,新疆,1
伊犁州,1,0,2020-01-26,0,新疆,0
兰州,8,0,2020-01-26,0,甘肃省,2
白银,1,0,2020-01-26,0,甘肃省,0
临夏州,2,0,2020-01-26,0,甘肃省,0
定西,1,0,2020-01-26,0,甘肃省,1
张掖,1,0,2020-01-26,0,甘肃省,0
陇南,1,0,2020-01-26,0,甘肃省,0
包头,2,0,2020-01-26,0,内蒙古,0
呼伦贝尔,2,0,2020-01-26,0,内蒙古,0
兴安盟乌兰浩特,1,0,2020-01-26,0,内蒙古,0
通辽,1,0,2020-01-26,0,内蒙古,0
赤峰,1,0,2020-01-26,0,内蒙古,0
锡林郭勒盟,2,0,2020-01-26,0,内蒙古,0
鄂尔多斯,2,0,2020-01-26,0,内蒙古,0
西宁,4,0,2020-01-26,0,青海省,0
东城,1,0,2020-01-26,0,北京市,0
西城,5,0,2020-01-26,0,北京市,0
朝阳,11,0,2020-01-26,0,北京市,0
海淀,16,0,2020-01-26,0,北京市,0
丰台,4,0,2020-01-26,0,北京市,0
石景山,2,0,2020-01-26,0,北京市,0
通州,6,0,2020-01-26,0,北京市,0
顺义,1,0,2020-01-26,0,北京市,0
大兴,3,0,2020-01-26,0,北京市,0
昌平,7,0,2020-01-26,0,北京市,0
其他,12,0,2020-01-26,0,北京市,0
武汉,618,0,2020-01-25,0,湖北省,0
黄石,31,0,2020-01-25,0,湖北省,0
十堰,20,0,2020-01-25,0,湖北省,0
襄阳,2,0,2020-01-25,0,湖北省,0
宜昌,20,0,2020-01-25,0,湖北省,0
荆州,33,0,2020-01-25,0,湖北省,0
荆门,38,0,2020-01-25,0,湖北省,0
鄂州,1,0,2020-01-25,0,湖北省,0
孝感,55,0,2020-01-25,0,湖北省,0
黄冈,122,0,2020-01-25,0,湖北省,0
咸宁,43,0,2020-01-25,0,湖北省,0
随州,36,0,2020-01-25,0,湖北省,0
恩施州,17,0,2020-01-25,0,湖北省,0
仙桃,11,0,2020-01-25,0,湖北省,0
天门,5,0,2020-01-25,0,湖北省,0
广州,14,0,2020-01-25,0,广东省,0
深圳,27,0,2020-01-25,0,广东省,0
珠海,10,0,2020-01-25,0,广东省,0
汕头,2,0,2020-01-25,0,广东省,0
佛山,10,0,2020-01-25,0,广东省,0
韶关,3,0,2020-01-25,0,广东省,0
惠州,8,0,2020-01-25,0,广东省,0
东莞,2,0,2020-01-25,0,广东省,0
中山,2,0,2020-01-25,0,广东省,0
阳江,6,0,2020-01-25,0,广东省,0
湛江,4,0,2020-01-25,0,广东省,0
肇庆,4,0,2020-01-25,0,广东省,0
清远,3,0,2020-01-25,0,广东省,0
揭阳,3,0,2020-01-25,0,广东省,0
东城,1,0,2020-01-25,0,北京市,0
西城,5,0,2020-01-25,0,北京市,0
朝阳,8,0,2020-01-25,0,北京市,0
海淀,10,0,2020-01-25,0,北京市,0
丰台,3,0,2020-01-25,0,北京市,0
石景山,1,0,2020-01-25,0,北京市,0
通州,4,0,2020-01-25,0,北京市,0
顺义,1,0,2020-01-25,0,北京市,0
大兴,2,0,2020-01-25,0,北京市,0
昌平,5,0,2020-01-25,0,北京市,0
其他,11,0,2020-01-25,0,北京市,0
上海,40,0,2020-01-25,0,上海市,0
杭州,27,0,2020-01-25,0,浙江省,0
宁波,13,0,2020-01-25,0,浙江省,0
温州,18,0,2020-01-25,0,浙江省,0
湖州,1,0,2020-01-25,0,浙江省,0
嘉兴,8,0,2020-01-25,0,浙江省,0
绍兴,5,0,2020-01-25,0,浙江省,0
舟山,2,0,2020-01-25,0,浙江省,0
金华,3,0,2020-01-25,0,浙江省,0
衢州,3,0,2020-01-25,0,浙江省,0
台州,21,0,2020-01-25,0,浙江省,0
丽水,3,0,2020-01-25,0,浙江省,0
万州,13,0,2020-01-25,0,重庆市,0
涪陵,1,0,2020-01-25,0,重庆市,0
大渡口,4,0,2020-01-25,0,重庆市,0
江北,2,0,2020-01-25,0,重庆市,0
九龙坡,3,0,2020-01-25,0,重庆市,0
渝北,4,0,2020-01-25,0,重庆市,0
长寿,5,0,2020-01-25,0,重庆市,0
合川,2,0,2020-01-25,0,重庆市,0
永川,3,0,2020-01-25,0,重庆市,0
大足,1,0,2020-01-25,0,重庆市,0
璧山,2,0,2020-01-25,0,重庆市,0
铜梁,1,0,2020-01-25,0,重庆市,0
开州,4,0,2020-01-25,0,重庆市,0
梁平,1,0,2020-01-25,0,重庆市,0
城口,1,0,2020-01-25,0,重庆市,0
丰都,1,0,2020-01-25,0,重庆市,0
垫江,2,0,2020-01-25,0,重庆市,0
忠,5,0,2020-01-25,0,重庆市,0
云阳,4,0,2020-01-25,0,重庆市,0
奉节,3,0,2020-01-25,0,重庆市,0
巫山,3,0,2020-01-25,0,重庆市,0
巫溪,3,0,2020-01-25,0,重庆市,0
石柱,3,0,2020-01-25,0,重庆市,0
秀山,1,0,2020-01-25,0,重庆市,0
两江新区,3,0,2020-01-25,0,重庆市,0
和平,1,0,2020-01-25,0,天津市,0
南开,1,0,2020-01-25,0,天津市,0
河东,3,0,2020-01-25,0,天津市,0
河北,2,0,2020-01-25,0,天津市,0
西青,1,0,2020-01-25,0,天津市,0
滨海新区,1,0,2020-01-25,0,天津市,0
天津其他,1,0,2020-01-25,0,天津市,0
赣州,7,0,2020-01-25,0,江西省,0
上饶,6,0,2020-01-25,0,江西省,0
抚州,6,0,2020-01-25,0,江西省,0
宜春,5,0,2020-01-25,0,江西省,0
南昌,4,0,2020-01-25,0,江西省,0
九江,2,0,2020-01-25,0,江西省,0
萍乡,2,0,2020-01-25,0,江西省,0
吉安,2,0,2020-01-25,0,江西省,0
景德镇,1,0,2020-01-25,0,江西省,0
新余,1,0,2020-01-25,0,江西省,0
成都,22,0,2020-01-25,0,四川省,0
绵阳,5,0,2020-01-25,0,四川省,0
泸州,2,0,2020-01-25,0,四川省,0
遂宁,2,0,2020-01-25,0,四川省,0
南充,2,0,2020-01-25,0,四川省,0
广安,2,0,2020-01-25,0,四川省,0
甘孜州,2,0,2020-01-25,0,四川省,0
自贡,1,0,2020-01-25,0,四川省,0
德阳,1,0,2020-01-25,0,四川省,0
内江,1,0,2020-01-25,0,四川省,0
乐山,1,0,2020-01-25,0,四川省,0
达州,1,0,2020-01-25,0,四川省,0
雅安,1,0,2020-01-25,0,四川省,0
眉山,1,0,2020-01-25,0,四川省,0
郑州,20,0,2020-01-25,0,河南省,0
洛阳,1,0,2020-01-25,0,河南省,0
平顶山,2,0,2020-01-25,0,河南省,0
安阳,3,0,2020-01-25,0,河南省,0
新乡,3,0,2020-01-25,0,河南省,0
漯河,3,0,2020-01-25,0,河南省,0
三门峡,2,0,2020-01-25,0,河南省,0
南阳,15,0,2020-01-25,0,河南省,0
信阳,22,0,2020-01-25,0,河南省,0
驻马店,7,0,2020-01-25,0,河南省,0
周口,5,0,2020-01-25,0,河南省,0
昆明,4,0,2020-01-25,0,云南省,0
丽江,2,0,2020-01-25,0,云南省,0
西双版纳州,1,0,2020-01-25,0,云南省,0
曲靖,1,0,2020-01-25,0,云南省,0
玉溪,1,0,2020-01-25,0,云南省,0
红河州,1,0,2020-01-25,0,云南省,0
大理州,1,0,2020-01-25,0,云南省,0
长沙,18,0,2020-01-25,0,湖南省,0
衡阳,3,0,2020-01-25,0,湖南省,0
株洲,3,0,2020-01-25,0,湖南省,0
湘潭,3,0,2020-01-25,0,湖南省,0
邵阳,2,0,2020-01-25,0,湖南省,0
岳阳,6,0,2020-01-25,0,湖南省,0
常德,7,0,2020-01-25,0,湖南省,0
益阳,4,0,2020-01-25,0,湖南省,0
郴州,3,0,2020-01-25,0,湖南省,0
永州,4,0,2020-01-25,0,湖南省,0
怀化,8,0,2020-01-25,0,湖南省,0
娄底,5,0,2020-01-25,0,湖南省,0
湘西自治州,3,0,2020-01-25,0,湖南省,0
济南,3,0,2020-01-25,0,山东省,0
青岛,6,0,2020-01-25,0,山东省,0
淄博,1,0,2020-01-25,0,山东省,0
烟台,2,0,2020-01-25,0,山东省,0
潍坊,2,0,2020-01-25,0,山东省,0
济宁,4,0,2020-01-25,0,山东省,0
威海,4,0,2020-01-25,0,山东省,0
日照,4,0,2020-01-25,0,山东省,0
临沂,7,0,2020-01-25,0,山东省,0
德州,3,0,2020-01-25,0,山东省,0
聊城,1,0,2020-01-25,0,山东省,0
滨州,1,0,2020-01-25,0,山东省,0
菏泽,1,0,2020-01-25,0,山东省,0
合肥,13,0,2020-01-25,0,安徽省,0
阜阳,10,0,2020-01-25,0,安徽省,0
马鞍山,7,0,2020-01-25,0,安徽省,0
亳州,6,0,2020-01-25,0,安徽省,0
安庆,5,0,2020-01-25,0,安徽省,0
芜湖,3,0,2020-01-25,0,安徽省,0
六安,3,0,2020-01-25,0,安徽省,0
铜陵,3,0,2020-01-25,0,安徽省,0
宿州,2,0,2020-01-25,0,安徽省,0
滁州,2,0,2020-01-25,0,安徽省,0
宣城,1,0,2020-01-25,0,安徽省,0
淮北,1,0,2020-01-25,0,安徽省,0
淮南,1,0,2020-01-25,0,安徽省,0
池州,1,0,2020-01-25,0,安徽省,0
蚌埠,1,0,2020-01-25,0,安徽省,0
黄山,1,0,2020-01-25,0,安徽省,0
太原,2,0,2020-01-25,0,山西省,0
大同,1,0,2020-01-25,0,山西省,0
阳泉,1,0,2020-01-25,0,山西省,0
长治,1,0,2020-01-25,0,山西省,0
晋中,2,0,2020-01-25,0,山西省,0
运城,2,0,2020-01-25,0,山西省,0
长春,1,0,2020-01-25,0,吉林省,0
吉林,2,0,2020-01-25,0,吉林省,0
松原,1,0,2020-01-25,0,吉林省,0
哈尔滨,8,0,2020-01-25,0,黑龙江省,0
齐齐哈尔,1,0,2020-01-25,0,黑龙江省,0
牡丹江,1,0,2020-01-25,0,黑龙江省,0
大庆,3,0,2020-01-25,0,黑龙江省,0
绥化,2,0,2020-01-25,0,黑龙江省,0
南宁,1,0,2020-01-25,0,广西,0
柳州,4,0,2020-01-25,0,广西,0
桂林,11,0,2020-01-25,0,广西,0
梧州,2,0,2020-01-25,0,广西,0
北海,7,0,2020-01-25,0,广西,0
防城港,2,0,2020-01-25,0,广西,0
玉林,1,0,2020-01-25,0,广西,0
百色,2,0,2020-01-25,0,广西,0
河池,3,0,2020-01-25,0,广西,0
海口,3,0,2020-01-25,0,海南省,0
三亚,8,0,2020-01-25,0,海南省,0
儋州,3,0,2020-01-25,0,海南省,0
万宁,5,0,2020-01-25,0,海南省,0
临高,1,0,2020-01-25,0,海南省,0
陵水,1,0,2020-01-25,0,海南省,0
澄迈,1,0,2020-01-25,0,海南省,0
贵阳,1,0,2020-01-25,0,贵州省,0
铜仁,2,0,2020-01-25,0,贵州省,0
黔南州,1,0,2020-01-25,0,贵州省,0
黔西南州,1,0,2020-01-25,0,贵州省,0
银川,2,0,2020-01-25,0,宁夏,0
中卫,1,0,2020-01-25,0,宁夏,0
固原,1,0,2020-01-25,0,宁夏,0
沈阳,5,0,2020-01-25,0,辽宁省,0
大连,4,0,2020-01-25,0,辽宁省,0
本溪,1,0,2020-01-25,0,辽宁省,0
丹东,1,0,2020-01-25,0,辽宁省,0
营口,1,0,2020-01-25,0,辽宁省,0
铁岭,2,0,2020-01-25,0,辽宁省,0
朝阳,2,0,2020-01-25,0,辽宁省,0
盘锦,1,0,2020-01-25,0,辽宁省,0
葫芦岛,2,0,2020-01-25,0,辽宁省,0
南京,7,0,2020-01-25,0,江苏省,0
无锡,2,0,2020-01-25,0,江苏省,0
常州,5,0,2020-01-25,0,江苏省,0
苏州,7,0,2020-01-25,0,江苏省,0
南通,2,0,2020-01-25,0,江苏省,0
连云港,3,0,2020-01-25,0,江苏省,0
淮安,1,0,2020-01-25,0,江苏省,0
盐城,1,0,2020-01-25,0,江苏省,0
扬州,1,0,2020-01-25,0,江苏省,0
泰州,1,0,2020-01-25,0,江苏省,0
宿迁,1,0,2020-01-25,0,江苏省,0
石家庄,5,0,2020-01-25,0,河北省,0
保定,3,0,2020-01-25,0,河北省,0
沧州,2,0,2020-01-25,0,河北省,0
邯郸,2,0,2020-01-25,0,河北省,0
承德,1,0,2020-01-25,0,河北省,0
西安,9,0,2020-01-25,0,陕西省,0
咸阳,1,0,2020-01-25,0,陕西省,0
商洛,1,0,2020-01-25,0,陕西省,0
汉中,1,0,2020-01-25,0,陕西省,0
咸阳,2,0,2020-01-25,0,陕西省,0
安康,3,0,2020-01-25,0,陕西省,0
延安,1,0,2020-01-25,0,陕西省,0
铜川,4,0,2020-01-25,0,陕西省,0
乌鲁木齐,3,0,2020-01-25,0,新疆,0
伊犁州,1,0,2020-01-25,0,新疆,0
兰州,4,0,2020-01-25,0,甘肃省,0
白银,1,0,2020-01-25,0,甘肃省,0
临夏州,1,0,2020-01-25,0,甘肃省,0
定西,1,0,2020-01-25,0,甘肃省,0
呼伦贝尔,2,0,2020-01-25,0,内蒙古,0
赤峰,1,0,2020-01-25,0,内蒙古,0
锡林郭勒盟,2,0,2020-01-25,0,内蒙古,0
鄂尔多斯,2,0,2020-01-25,0,内蒙古,0
福州,9,0,2020-01-25,0,福建省,0
厦门,1,0,2020-01-25,0,福建省,0
漳州,1,0,2020-01-25,0,福建省,0
泉州,1,0,2020-01-25,0,福建省,0
三明,4,0,2020-01-25,0,福建省,0
宁德,2,0,2020-01-25,0,福建省,0
香港,5,0,2020-01-25,0,香港,0
澳门,2,0,2020-01-25,0,澳门,0
台湾,3,0,2020-01-25,0,澳门,0
西宁,1,0,2020-01-25,0,甘肃省,0
武汉,572,0,2020-01-24,0,湖北省,0
十堰,5,0,2020-01-24,0,湖北省,0
宜昌,1,0,2020-01-24,0,湖北省,0
鄂州,1,0,2020-01-24,0,湖北省,0
荆门,21,0,2020-01-24,0,湖北省,0
孝感,26,0,2020-01-24,0,湖北省,0
荆州,10,0,2020-01-24,0,湖北省,0
黄冈,64,0,2020-01-24,0,湖北省,0
随州,5,0,2020-01-24,0,湖北省,0
恩施州,11,0,2020-01-24,0,湖北省,0
仙桃,10,0,2020-01-24,0,湖北省,0
天门,3,0,2020-01-24,0,湖北省,0
广州,14,0,2020-01-24,0,广东省,0
深圳,20,0,2020-01-24,0,广东省,0
珠海,10,0,2020-01-24,0,广东省,0
汕头,1,0,2020-01-24,0,广东省,0
佛山,9,0,2020-01-24,0,广东省,0
韶关,3,0,2020-01-24,0,广东省,0
惠州,7,0,2020-01-24,0,广东省,0
东莞,1,0,2020-01-24,0,广东省,0
中山,2,0,2020-01-24,0,广东省,0
阳江,5,0,2020-01-24,0,广东省,0
湛江,2,0,2020-01-24,0,广东省,0
肇庆,2,0,2020-01-24,0,广东省,0
清远,2,0,2020-01-24,0,广东省,0
西城,4,0,2020-01-24,0,北京市,0
朝阳,5,0,2020-01-24,0,北京市,0
海淀,6,0,2020-01-24,0,北京市,0
丰台,2,0,2020-01-24,0,北京市,0
石景山,1,0,2020-01-24,0,北京市,0
通州,2,0,2020-01-24,0,北京市,0
顺义,1,0,2020-01-24,0,北京市,0
大兴,2,0,2020-01-24,0,北京市,0
昌平,3,0,2020-01-24,0,北京市,0
其他,10,0,2020-01-24,0,北京市,0
杭州,12,0,2020-01-24,0,浙江省,0
宁波,6,0,2020-01-24,0,浙江省,0
温州,10,0,2020-01-24,0,浙江省,0
嘉兴,4,0,2020-01-24,0,浙江省,0
绍兴,4,0,2020-01-24,0,浙江省,0
舟山,2,0,2020-01-24,0,浙江省,0
金华,2,0,2020-01-24,0,浙江省,0
衢州,2,0,2020-01-24,0,浙江省,0
台州,20,0,2020-01-24,0,浙江省,0
万州,10,0,2020-01-24,0,重庆市,0
涪陵,1,0,2020-01-24,0,重庆市,0
大渡口,2,0,2020-01-24,0,重庆市,0
九龙坡,3,0,2020-01-24,0,重庆市,0
渝北,2,0,2020-01-24,0,重庆市,0
长寿,5,0,2020-01-24,0,重庆市,0
合川,2,0,2020-01-24,0,重庆市,0
永川,3,0,2020-01-24,0,重庆市,0
璧山,2,0,2020-01-24,0,重庆市,0
开州,4,0,2020-01-24,0,重庆市,0
梁平,1,0,2020-01-24,0,重庆市,0
城口,1,0,2020-01-24,0,重庆市,0
丰都,1,0,2020-01-24,0,重庆市,0
垫江,2,0,2020-01-24,0,重庆市,0
忠,3,0,2020-01-24,0,重庆市,0
云阳,2,0,2020-01-24,0,重庆市,0
奉节,1,0,2020-01-24,0,重庆市,0
巫山,3,0,2020-01-24,0,重庆市,0
巫溪,2,0,2020-01-24,0,重庆市,0
石柱,3,0,2020-01-24,0,重庆市,0
秀山,1,0,2020-01-24,0,重庆市,0
两江新区,3,0,2020-01-24,0,重庆市,0
上海,33,0,2020-01-24,0,上海市,0
天津,8,0,2020-01-24,0,天津市,0
抚州,4,0,2020-01-24,0,江西省,0
南昌,3,0,2020-01-24,0,江西省,0
九江,2,0,2020-01-24,0,江西省,0
赣州,2,0,2020-01-24,0,江西省,0
上饶,2,0,2020-01-24,0,江西省,0
景德镇,1,0,2020-01-24,0,江西省,0
萍乡,1,0,2020-01-24,0,江西省,0
新余,1,0,2020-01-24,0,江西省,0
宜春,1,0,2020-01-24,0,江西省,0
吉安,1,0,2020-01-24,0,江西省,0
成都,16,0,2020-01-24,0,四川省,0
绵阳,2,0,2020-01-24,0,四川省,0
遂宁,2,0,2020-01-24,0,四川省,0
广安,2,0,2020-01-24,0,四川省,0
自贡,1,0,2020-01-24,0,四川省,0
泸州,1,0,2020-01-24,0,四川省,0
德阳,1,0,2020-01-24,0,四川省,0
内江,1,0,2020-01-24,0,四川省,0
达州,1,0,2020-01-24,0,四川省,0
雅安,1,0,2020-01-24,0,四川省,0
郑州,6,0,2020-01-24,0,河南省,0
洛阳,1,0,2020-01-24,0,河南省,0
平顶山,1,0,2020-01-24,0,河南省,0
新乡,1,0,2020-01-24,0,河南省,0
三门峡,1,0,2020-01-24,0,河南省,0
南阳,8,0,2020-01-24,0,河南省,0
信阳,5,0,2020-01-24,0,河南省,0
驻马店,2,0,2020-01-24,0,河南省,0
周口,4,0,2020-01-24,0,河南省,0
巩义,2,0,2020-01-24,0,河南省,0
固始,1,0,2020-01-24,0,河南省,0
昆明,3,0,2020-01-24,0,云南省,0
西双版纳州,1,0,2020-01-24,0,云南省,0
丽江,1,0,2020-01-24,0,云南省,0
长沙,8,0,2020-01-24,0,湖南省,0
衡阳,3,0,2020-01-24,0,湖南省,0
株洲,1,0,2020-01-24,0,湖南省,0
湘潭,2,0,2020-01-24,0,湖南省,0
邵阳,2,0,2020-01-24,0,湖南省,0
岳阳,5,0,2020-01-24,0,湖南省,0
常德,3,0,2020-01-24,0,湖南省,0
益阳,4,0,2020-01-24,0,湖南省,0
郴州,1,0,2020-01-24,0,湖南省,0
永州,4,0,2020-01-24,0,湖南省,0
怀化,5,0,2020-01-24,0,湖南省,0
娄底,5,0,2020-01-24,0,湖南省,0
济南,2,0,2020-01-24,0,山东省,0
青岛,4,0,2020-01-24,0,山东省,0
烟台,2,0,2020-01-24,0,山东省,0
潍坊,1,0,2020-01-24,0,山东省,0
济宁,2,0,2020-01-24,0,山东省,0
威海,3,0,2020-01-24,0,山东省,0
日照,2,0,2020-01-24,0,山东省,0
临沂,3,0,2020-01-24,0,山东省,0
德州,1,0,2020-01-24,0,山东省,0
聊城,1,0,2020-01-24,0,山东省,0
合肥,10,0,2020-01-24,0,安徽省,0
铜陵,3,0,2020-01-24,0,安徽省,0
六安,2,0,2020-01-24,0,安徽省,0
阜阳,7,0,2020-01-24,0,安徽省,0
滁州,2,0,2020-01-24,0,安徽省,0
马鞍山,4,0,2020-01-24,0,安徽省,0
亳州,4,0,2020-01-24,0,安徽省,0
安庆,4,0,2020-01-24,0,安徽省,0
池州,1,0,2020-01-24,0,安徽省,0
芜湖,1,0,2020-01-24,0,安徽省,0
蚌埠,1,0,2020-01-24,0,安徽省,0
太原,2,0,2020-01-24,0,山西省,0
大同,1,0,2020-01-24,0,山西省,0
长治,1,0,2020-01-24,0,山西省,0
运城,2,0,2020-01-24,0,山西省,0
长春,1,0,2020-01-24,0,吉林省,0
吉林,2,0,2020-01-24,0,吉林省,0
松原,1,0,2020-01-24,0,吉林省,0
哈尔滨,6,0,2020-01-24,0,黑龙江省,0
牡丹江,1,0,2020-01-24,0,黑龙江省,0
大庆,1,0,2020-01-24,0,黑龙江省,0
绥化,1,0,2020-01-24,0,黑龙江省,0
柳州,3,0,2020-01-24,0,广西,0
桂林,6,0,2020-01-24,0,广西,0
梧州,1,0,2020-01-24,0,广西,0
北海,6,0,2020-01-24,0,广西,0
百色,1,0,2020-01-24,0,广西,0
河池,3,0,2020-01-24,0,广西,0
玉林,1,0,2020-01-24,0,广西,0
防城港,2,0,2020-01-24,0,广西,0
海口,3,0,2020-01-24,0,海南省,0
三亚,2,0,2020-01-24,0,海南省,0
万宁,2,0,2020-01-24,0,海南省,0
临高,1,0,2020-01-24,0,海南省,0
贵阳,1,0,2020-01-24,0,贵州省,0
铜仁,2,0,2020-01-24,0,贵州省,0
黔南州,1,0,2020-01-24,0,贵州省,0
银川,1,0,2020-01-24,0,宁夏,0
中卫,1,0,2020-01-24,0,宁夏,0
固原,1,0,2020-01-24,0,宁夏,0
沈阳,3,0,2020-01-24,0,辽宁省,0
大连,2,0,2020-01-24,0,辽宁省,0
本溪,1,0,2020-01-24,0,辽宁省,0
铁岭,2,0,2020-01-24,0,辽宁省,0
朝阳,2,0,2020-01-24,0,辽宁省,0
葫芦岛,2,0,2020-01-24,0,辽宁省,0
福州,5,0,2020-01-24,0,福建省,0
厦门,3,0,2020-01-24,0,福建省,0
泉州,1,0,2020-01-24,0,福建省,0
宁德,1,0,2020-01-24,0,福建省,0
南京,4,0,2020-01-24,0,江苏省,0
无锡,1,0,2020-01-24,0,江苏省,0
常州,5,0,2020-01-24,0,江苏省,0
苏州,3,0,2020-01-24,0,江苏省,0
南通,1,0,2020-01-24,0,江苏省,0
连云港,1,0,2020-01-24,0,江苏省,0
盐城,1,0,2020-01-24,0,江苏省,0
扬州,1,0,2020-01-24,0,江苏省,0
宿迁,1,0,2020-01-24,0,江苏省,0
石家庄,4,0,2020-01-24,0,河北省,0
沧州,2,0,2020-01-24,0,河北省,0
保定,1,0,2020-01-24,0,河北省,0
承德,1,0,2020-01-24,0,河北省,0
西安,2,0,2020-01-24,0,陕西省,0
咸阳,1,0,2020-01-24,0,陕西省,0
安康,1,0,2020-01-24,0,陕西省,0
延安,1,0,2020-01-24,0,陕西省,0
乌鲁木齐,3,0,2020-01-24,0,新疆,0
兰州,4,0,2020-01-24,0,甘肃省,0
满洲里,1,0,2020-01-24,0,内蒙古,0
锡林郭勒盟,1,0,2020-01-24,0,内蒙古,0
香港,5,0,2020-01-24,0,香港,0
澳门,2,0,2020-01-24,0,澳门,0
台湾,3,0,2020-01-24,0,台湾,0
武汉,495,0,2020-01-23,0,湖北省,0
孝感,22,0,2020-01-23,0,湖北省,0
黄冈,12,0,2020-01-23,0,湖北省,0
荆州,8,0,2020-01-23,0,湖北省,0
荆门,8,0,2020-01-23,0,湖北省,0
仙桃,2,0,2020-01-23,0,湖北省,0
宜昌,1,0,2020-01-23,0,湖北省,0
十堰,1,0,2020-01-23,0,湖北省,0
广州,7,0,2020-01-23,0,广东省,0
深圳,15,0,2020-01-23,0,广东省,0
珠海,8,0,2020-01-23,0,广东省,0
佛山,6,0,2020-01-23,0,广东省,0
韶关,3,0,2020-01-23,0,广东省,0
惠州,5,0,2020-01-23,0,广东省,0
中山,2,0,2020-01-23,0,广东省,0
阳江,3,0,2020-01-23,0,广东省,0
湛江,2,0,2020-01-23,0,广东省,0
肇庆,1,0,2020-01-23,0,广东省,0
清远,1,0,2020-01-23,0,广东省,0
西城,3,0,2020-01-23,0,北京市,0
朝阳,3,0,2020-01-23,0,北京市,0
海淀,3,0,2020-01-23,0,北京市,0
丰台,2,0,2020-01-23,0,北京市,0
石景山,1,0,2020-01-23,0,北京市,0
通州,2,0,2020-01-23,0,北京市,0
顺义,1,0,2020-01-23,0,北京市,0
大兴,2,0,2020-01-23,0,北京市,0
昌平,2,0,2020-01-23,0,北京市,0
其他,7,0,2020-01-23,0,北京市,0
上海,20,0,2020-01-23,0,上海市,0
杭州,6,0,2020-01-23,0,浙江省,0
宁波,5,0,2020-01-23,0,浙江省,0
温州,6,0,2020-01-23,0,浙江省,0
嘉兴,3,0,2020-01-23,0,浙江省,0
绍兴,1,0,2020-01-23,0,浙江省,0
舟山,1,0,2020-01-23,0,浙江省,0
金华,1,0,2020-01-23,0,浙江省,0
衢州,2,0,2020-01-23,0,浙江省,0
台州,18,0,2020-01-23,0,浙江省,0
万州,3,0,2020-01-23,0,重庆市,0
涪陵,1,0,2020-01-23,0,重庆市,0
大渡口,1,0,2020-01-23,0,重庆市,0
九龙坡,2,0,2020-01-23,0,重庆市,0
渝北,2,0,2020-01-23,0,重庆市,0
长寿,3,0,2020-01-23,0,重庆市,0
永川,2,0,2020-01-23,0,重庆市,0
开州,2,0,2020-01-23,0,重庆市,0
垫江,2,0,2020-01-23,0,重庆市,0
忠,1,0,2020-01-23,0,重庆市,0
云阳,1,0,2020-01-23,0,重庆市,0
奉节,1,0,2020-01-23,0,重庆市,0
巫山,3,0,2020-01-23,0,重庆市,0
巫溪,1,0,2020-01-23,0,重庆市,0
秀山,1,0,2020-01-23,0,重庆市,0
两江新区,1,0,2020-01-23,0,重庆市,0
天津,5,0,2020-01-23,0,天津市,0
南昌,2,0,2020-01-23,0,江西省,0
抚州,1,0,2020-01-23,0,江西省,0
萍乡,1,0,2020-01-23,0,江西省,0
九江,1,0,2020-01-23,0,江西省,0
新余,1,0,2020-01-23,0,江西省,0
吉安,1,0,2020-01-23,0,江西省,0
成都,7,0,2020-01-23,0,四川省,0
绵阳,2,0,2020-01-23,0,四川省,0
广安,2,0,2020-01-23,0,四川省,0
德阳,1,0,2020-01-23,0,四川省,0
遂宁,1,0,2020-01-23,0,四川省,0
达州,1,0,2020-01-23,0,四川省,0
雅安,1,0,2020-01-23,0,四川省,0
郑州,3,0,2020-01-23,0,河南省,0
洛阳,1,0,2020-01-23,0,河南省,0
三门峡,1,0,2020-01-23,0,河南省,0
信阳,1,0,2020-01-23,0,河南省,0
周口,1,0,2020-01-23,0,河南省,0
巩义,2,0,2020-01-23,0,河南省,0
昆明,2,0,2020-01-23,0,云南省,0
长沙,8,0,2020-01-23,0,湖南省,0
株洲,1,0,2020-01-23,0,湖南省,0
湘潭,1,0,2020-01-23,0,湖南省,0
岳阳,3,0,2020-01-23,0,湖南省,0
郴州,1,0,2020-01-23,0,湖南省,0
永州,4,0,2020-01-23,0,湖南省,0
怀化,3,0,2020-01-23,0,湖南省,0
娄底,3,0,2020-01-23,0,湖南省,0
青岛,3,0,2020-01-23,0,山东省,0
潍坊,1,0,2020-01-23,0,山东省,0
威海,2,0,2020-01-23,0,山东省,0
日照,1,0,2020-01-23,0,山东省,0
临沂,2,0,2020-01-23,0,山东省,0
合肥,6,0,2020-01-23,0,安徽省,0
六安,2,0,2020-01-23,0,安徽省,0
阜阳,2,0,2020-01-23,0,安徽省,0
滁州,1,0,2020-01-23,0,安徽省,0
亳州,1,0,2020-01-23,0,安徽省,0
安庆,1,0,2020-01-23,0,安徽省,0
池州,1,0,2020-01-23,0,安徽省,0
